disp_i,disp_j,disp_k,ids,pressure,temperature,X,Y,Z
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,555,265,155
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,565,265,155
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,575,265,155
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,585,265,155
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,595,265,155
-0.0024045,-0.082199,-1.5182,3.09E+05,1.42E+07,413.7,5,265,165
-0.0024045,-0.082199,-1.5182,3.09E+05,1.42E+07,413.7,15,265,165
-0.0024045,-0.082199,-1.5182,3.09E+05,1.42E+07,413.7,25,265,165
-0.0024045,-0.082199,-1.5182,3.09E+05,1.42E+07,413.7,35,265,165
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,45,265,165
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,55,265,165
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,65,265,165
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,75,265,165
-0.0049292,-0.075336,-1.5204,2.79E+05,1.42E+07,413.27,85,265,165
-0.0049292,-0.075336,-1.5204,2.79E+05,1.42E+07,413.27,95,265,165
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,105,265,165
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,115,265,165
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,125,265,165
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,135,265,165
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,145,265,165
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,155,265,165
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,165,265,165
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,175,265,165
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,185,265,165
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,195,265,165
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,205,265,165
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,215,265,165
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,225,265,165
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,235,265,165
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,245,265,165
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,255,265,165
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,265,265,165
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,275,265,165
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,285,265,165
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,295,265,165
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,305,265,165
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,315,265,165
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,325,265,165
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,335,265,165
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,345,265,165
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,355,265,165
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,365,265,165
-0.011403,-0.076289,-1.4806,3.62E+05,1.43E+07,414.34,375,265,165
-0.011403,-0.076289,-1.4806,3.62E+05,1.43E+07,414.34,385,265,165
-0.011403,-0.076289,-1.4806,3.62E+05,1.43E+07,414.34,395,265,165
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,405,265,165
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,415,265,165
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,425,265,165
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,435,265,165
-0.011441,-0.084542,-1.4783,3.05E+05,1.41E+07,413.29,445,265,165
-0.011441,-0.084542,-1.4783,3.05E+05,1.41E+07,413.29,455,265,165
-0.011441,-0.084542,-1.4783,3.05E+05,1.41E+07,413.29,465,265,165
-0.011185,-0.071997,-1.4721,2.60E+05,1.42E+07,413.88,475,265,165
-0.011185,-0.071997,-1.4721,2.60E+05,1.42E+07,413.88,485,265,165
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,495,265,165
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,505,265,165
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,515,265,165
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,525,265,165
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,535,265,165
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,545,265,165
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,555,265,165
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,565,265,165
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,575,265,165
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,585,265,165
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,595,265,165
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,5,265,175
-0.0024045,-0.082199,-1.5182,3.09E+05,1.42E+07,413.7,15,265,175
-0.0024045,-0.082199,-1.5182,3.09E+05,1.42E+07,413.7,25,265,175
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,35,265,175
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,45,265,175
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,55,265,175
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,65,265,175
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,75,265,175
-0.0049292,-0.075336,-1.5204,2.79E+05,1.42E+07,413.27,85,265,175
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,95,265,175
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,105,265,175
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,115,265,175
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,125,265,175
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,135,265,175
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,145,265,175
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,155,265,175
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,165,265,175
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,175,265,175
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,185,265,175
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,195,265,175
-0.0084484,-0.082827,-1.5055,3.00E+05,1.43E+07,414.01,205,265,175
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,215,265,175
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,225,265,175
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,235,265,175
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,245,265,175
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,255,265,175
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,265,265,175
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,275,265,175
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,285,265,175
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,295,265,175
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,305,265,175
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,315,265,175
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,325,265,175
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,335,265,175
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,345,265,175
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,355,265,175
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,365,265,175
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,375,265,175
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,385,265,175
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,395,265,175
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,405,265,175
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,415,265,175
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,425,265,175
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,435,265,175
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,445,265,175
-0.011441,-0.084542,-1.4783,3.05E+05,1.41E+07,413.29,455,265,175
-0.011441,-0.084542,-1.4783,3.05E+05,1.41E+07,413.29,465,265,175
-0.011441,-0.084542,-1.4783,3.05E+05,1.41E+07,413.29,475,265,175
-0.011185,-0.071997,-1.4721,2.60E+05,1.42E+07,413.88,485,265,175
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,495,265,175
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,505,265,175
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,515,265,175
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,525,265,175
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,535,265,175
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,545,265,175
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,555,265,175
-0.010508,-0.074001,-1.4541,2.15E+05,1.42E+07,414.68,565,265,175
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,575,265,175
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,585,265,175
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,595,265,175
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,5,265,185
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,15,265,185
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,25,265,185
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,35,265,185
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,45,265,185
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,55,265,185
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,65,265,185
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,75,265,185
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,85,265,185
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,95,265,185
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,105,265,185
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,115,265,185
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,125,265,185
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,135,265,185
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,145,265,185
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,155,265,185
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,165,265,185
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,175,265,185
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,185,265,185
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,195,265,185
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,205,265,185
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,215,265,185
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,225,265,185
-0.0095757,-0.078795,-1.5052,3.32E+05,1.42E+07,413.59,235,265,185
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,245,265,185
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,255,265,185
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,265,265,185
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,275,265,185
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,285,265,185
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,295,265,185
-0.010783,-0.078595,-1.498,3.82E+05,1.42E+07,413.56,305,265,185
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,315,265,185
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,325,265,185
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,335,265,185
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,345,265,185
-0.011331,-0.075932,-1.5004,3.94E+05,1.41E+07,412.58,355,265,185
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,365,265,185
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,375,265,185
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,385,265,185
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,395,265,185
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,405,265,185
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,415,265,185
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,425,265,185
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,435,265,185
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,445,265,185
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,455,265,185
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,465,265,185
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,475,265,185
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,485,265,185
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,495,265,185
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,505,265,185
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,515,265,185
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,525,265,185
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,535,265,185
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,545,265,185
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,555,265,185
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,565,265,185
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,575,265,185
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,585,265,185
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,595,265,185
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,5,265,195
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,15,265,195
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,25,265,195
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,35,265,195
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,45,265,195
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,55,265,195
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,65,265,195
-0.003774,-0.085272,-1.5289,3.80E+05,1.40E+07,411.9,75,265,195
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,85,265,195
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,95,265,195
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,105,265,195
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,115,265,195
-0.0062506,-0.08868,-1.5363,3.16E+05,1.38E+07,410.21,125,265,195
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,135,265,195
-0.0067237,-0.080582,-1.5204,2.52E+05,1.41E+07,412.63,145,265,195
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,155,265,195
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,165,265,195
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,175,265,195
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,185,265,195
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,195,265,195
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,205,265,195
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,215,265,195
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,225,265,195
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,235,265,195
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,245,265,195
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,255,265,195
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,265,265,195
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,275,265,195
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,285,265,195
-0.011102,-0.074694,-1.5214,3.96E+05,1.38E+07,410.37,295,265,195
-0.011102,-0.074694,-1.5214,3.96E+05,1.38E+07,410.37,305,265,195
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,315,265,195
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,325,265,195
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,335,265,195
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,345,265,195
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,355,265,195
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,365,265,195
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,375,265,195
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,385,265,195
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,395,265,195
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,405,265,195
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,415,265,195
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,425,265,195
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,435,265,195
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,445,265,195
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,455,265,195
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,465,265,195
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,475,265,195
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,485,265,195
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,495,265,195
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,505,265,195
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,515,265,195
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,525,265,195
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,535,265,195
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,545,265,195
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,555,265,195
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,565,265,195
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,575,265,195
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,585,265,195
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,595,265,195
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,5,265,205
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,15,265,205
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,25,265,205
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,35,265,205
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,45,265,205
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,55,265,205
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,65,265,205
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,75,265,205
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,85,265,205
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,95,265,205
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,105,265,205
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,115,265,205
-0.0062506,-0.08868,-1.5363,3.16E+05,1.38E+07,410.21,125,265,205
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,135,265,205
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,145,265,205
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,155,265,205
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,165,265,205
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,175,265,205
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,185,265,205
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,195,265,205
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,205,265,205
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,215,265,205
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,225,265,205
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,235,265,205
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,245,265,205
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,255,265,205
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,265,265,205
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,275,265,205
-0.010288,-0.078029,-1.5203,3.95E+05,1.39E+07,411.08,285,265,205
-0.011102,-0.074694,-1.5214,3.96E+05,1.38E+07,410.37,295,265,205
-0.011102,-0.074694,-1.5214,3.96E+05,1.38E+07,410.37,305,265,205
-0.011102,-0.074694,-1.5214,3.96E+05,1.38E+07,410.37,315,265,205
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,325,265,205
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,335,265,205
-0.011194,-0.085132,-1.5121,3.91E+05,1.39E+07,411.08,345,265,205
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,355,265,205
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,365,265,205
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,375,265,205
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,385,265,205
-0.011684,-0.079523,-1.5081,3.35E+05,1.39E+07,410.95,395,265,205
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,405,265,205
-0.011628,-0.078757,-1.4915,3.19E+05,1.40E+07,412.35,415,265,205
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,425,265,205
-0.012217,-0.075664,-1.5175,3.35E+05,1.36E+07,408.83,435,265,205
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,445,265,205
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,455,265,205
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,465,265,205
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,475,265,205
-0.0118,-0.075216,-1.4972,3.87E+05,1.38E+07,410.93,485,265,205
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,495,265,205
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,505,265,205
-0.011,-0.08061,-1.4774,2.72E+05,1.40E+07,412.46,515,265,205
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,525,265,205
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,535,265,205
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,545,265,205
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,555,265,205
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,565,265,205
-0.011045,-0.07497,-1.4824,3.54E+05,1.38E+07,411.22,575,265,205
-0.010733,-0.076217,-1.4631,2.09E+05,1.40E+07,412.89,585,265,205
-0.010708,-0.076713,-1.4732,1.50E+05,1.38E+07,410.92,595,265,205
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,5,265,215
-0.0015781,-0.084259,-1.539,3.87E+05,1.39E+07,410.65,15,265,215
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,25,265,215
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,35,265,215
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,45,265,215
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,55,265,215
-0.00341,-0.085632,-1.5506,3.54E+05,1.36E+07,408.71,65,265,215
-0.0048218,-0.084166,-1.5594,3.68E+05,1.35E+07,407.22,75,265,215
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,85,265,215
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,95,265,215
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,105,265,215
-0.0055942,-0.078082,-1.5406,2.45E+05,1.38E+07,410.11,115,265,215
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,125,265,215
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,135,265,215
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,145,265,215
-0.0070833,-0.079155,-1.5493,2.45E+05,1.36E+07,408.4,155,265,215
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,165,265,215
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,175,265,215
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,185,265,215
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,195,265,215
-0.0082506,-0.0835,-1.5326,3.74E+05,1.38E+07,410.27,205,265,215
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,215,265,215
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,225,265,215
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,235,265,215
-0.0094704,-0.083956,-1.5374,3.53E+05,1.36E+07,408.96,245,265,215
